[ 2024-03-12 00:05:33,814 ] 133 root - INFO - Initializing model building.
[ 2024-03-12 00:11:27,575 ] 900 hyperopt.tpe - INFO - TPE using 18/18 trials with best loss -0.999661
[ 2024-03-12 00:11:43,428 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001325 seconds
[ 2024-03-12 00:11:43,429 ] 900 hyperopt.tpe - INFO - TPE using 19/19 trials with best loss -0.999661
[ 2024-03-12 00:11:59,846 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001081 seconds
[ 2024-03-12 00:11:59,847 ] 900 hyperopt.tpe - INFO - TPE using 20/20 trials with best loss -0.999661
[ 2024-03-12 00:12:21,691 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001280 seconds
[ 2024-03-12 00:12:21,692 ] 900 hyperopt.tpe - INFO - TPE using 21/21 trials with best loss -0.999661
[ 2024-03-12 00:12:42,267 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001190 seconds
[ 2024-03-12 00:12:42,268 ] 900 hyperopt.tpe - INFO - TPE using 22/22 trials with best loss -0.999661
[ 2024-03-12 00:13:06,447 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001182 seconds
[ 2024-03-12 00:13:06,448 ] 900 hyperopt.tpe - INFO - TPE using 23/23 trials with best loss -0.999682
[ 2024-03-12 00:13:28,117 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001338 seconds
[ 2024-03-12 00:13:28,118 ] 900 hyperopt.tpe - INFO - TPE using 24/24 trials with best loss -0.999682
[ 2024-03-12 00:13:49,091 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001243 seconds
[ 2024-03-12 00:13:49,092 ] 900 hyperopt.tpe - INFO - TPE using 25/25 trials with best loss -0.999682
[ 2024-03-12 00:14:10,145 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001489 seconds
[ 2024-03-12 00:14:10,146 ] 900 hyperopt.tpe - INFO - TPE using 26/26 trials with best loss -0.999682
[ 2024-03-12 00:14:30,956 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001376 seconds
[ 2024-03-12 00:14:30,957 ] 900 hyperopt.tpe - INFO - TPE using 27/27 trials with best loss -0.999682
[ 2024-03-12 00:14:54,613 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001520 seconds
[ 2024-03-12 00:14:54,614 ] 900 hyperopt.tpe - INFO - TPE using 28/28 trials with best loss -0.999682
[ 2024-03-12 00:15:18,397 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001328 seconds
[ 2024-03-12 00:15:18,398 ] 900 hyperopt.tpe - INFO - TPE using 29/29 trials with best loss -0.999703
[ 2024-03-12 00:15:38,543 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001559 seconds
[ 2024-03-12 00:15:38,544 ] 900 hyperopt.tpe - INFO - TPE using 30/30 trials with best loss -0.999703
[ 2024-03-12 00:16:00,498 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001318 seconds
[ 2024-03-12 00:16:00,499 ] 900 hyperopt.tpe - INFO - TPE using 31/31 trials with best loss -0.999703
[ 2024-03-12 00:16:16,994 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001566 seconds
[ 2024-03-12 00:16:16,995 ] 900 hyperopt.tpe - INFO - TPE using 32/32 trials with best loss -0.999703
[ 2024-03-12 00:16:34,916 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001173 seconds
[ 2024-03-12 00:16:34,917 ] 900 hyperopt.tpe - INFO - TPE using 33/33 trials with best loss -0.999703
[ 2024-03-12 00:16:50,691 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001429 seconds
[ 2024-03-12 00:16:50,692 ] 900 hyperopt.tpe - INFO - TPE using 34/34 trials with best loss -0.999703
[ 2024-03-12 00:17:10,599 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001248 seconds
[ 2024-03-12 00:17:10,600 ] 900 hyperopt.tpe - INFO - TPE using 35/35 trials with best loss -0.999703
[ 2024-03-12 00:17:31,775 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001497 seconds
[ 2024-03-12 00:17:31,776 ] 900 hyperopt.tpe - INFO - TPE using 36/36 trials with best loss -0.999703
[ 2024-03-12 00:17:48,472 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001344 seconds
[ 2024-03-12 00:17:48,473 ] 900 hyperopt.tpe - INFO - TPE using 37/37 trials with best loss -0.999703
[ 2024-03-12 00:18:08,498 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001415 seconds
[ 2024-03-12 00:18:08,499 ] 900 hyperopt.tpe - INFO - TPE using 38/38 trials with best loss -0.999703
[ 2024-03-12 00:18:26,497 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001240 seconds
[ 2024-03-12 00:18:26,498 ] 900 hyperopt.tpe - INFO - TPE using 39/39 trials with best loss -0.999703
[ 2024-03-12 00:18:46,603 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001355 seconds
[ 2024-03-12 00:18:46,604 ] 900 hyperopt.tpe - INFO - TPE using 40/40 trials with best loss -0.999703
[ 2024-03-12 00:19:09,484 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001292 seconds
[ 2024-03-12 00:19:09,485 ] 900 hyperopt.tpe - INFO - TPE using 41/41 trials with best loss -0.999703
[ 2024-03-12 00:19:30,571 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001701 seconds
[ 2024-03-12 00:19:30,572 ] 900 hyperopt.tpe - INFO - TPE using 42/42 trials with best loss -0.999703
[ 2024-03-12 00:19:53,585 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001271 seconds
[ 2024-03-12 00:19:53,585 ] 900 hyperopt.tpe - INFO - TPE using 43/43 trials with best loss -0.999703
[ 2024-03-12 00:20:12,355 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001562 seconds
[ 2024-03-12 00:20:12,356 ] 900 hyperopt.tpe - INFO - TPE using 44/44 trials with best loss -0.999703
[ 2024-03-12 00:20:32,641 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001281 seconds
[ 2024-03-12 00:20:32,642 ] 900 hyperopt.tpe - INFO - TPE using 45/45 trials with best loss -0.999703
[ 2024-03-12 00:20:48,348 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001411 seconds
[ 2024-03-12 00:20:48,350 ] 900 hyperopt.tpe - INFO - TPE using 46/46 trials with best loss -0.999703
[ 2024-03-12 00:21:06,154 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001329 seconds
[ 2024-03-12 00:21:06,155 ] 900 hyperopt.tpe - INFO - TPE using 47/47 trials with best loss -0.999703
[ 2024-03-12 00:21:29,250 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001504 seconds
[ 2024-03-12 00:21:29,251 ] 900 hyperopt.tpe - INFO - TPE using 48/48 trials with best loss -0.999703
[ 2024-03-12 00:21:47,854 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001340 seconds
[ 2024-03-12 00:21:47,855 ] 900 hyperopt.tpe - INFO - TPE using 49/49 trials with best loss -0.999703
[ 2024-03-12 00:22:05,335 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001371 seconds
[ 2024-03-12 00:22:05,335 ] 900 hyperopt.tpe - INFO - TPE using 50/50 trials with best loss -0.999703
[ 2024-03-12 00:22:21,711 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001240 seconds
[ 2024-03-12 00:22:21,712 ] 900 hyperopt.tpe - INFO - TPE using 51/51 trials with best loss -0.999703
[ 2024-03-12 00:22:44,993 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001370 seconds
[ 2024-03-12 00:22:44,994 ] 900 hyperopt.tpe - INFO - TPE using 52/52 trials with best loss -0.999703
[ 2024-03-12 00:23:05,214 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001230 seconds
[ 2024-03-12 00:23:05,215 ] 900 hyperopt.tpe - INFO - TPE using 53/53 trials with best loss -0.999703
[ 2024-03-12 00:23:20,555 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001517 seconds
[ 2024-03-12 00:23:20,556 ] 900 hyperopt.tpe - INFO - TPE using 54/54 trials with best loss -0.999703
[ 2024-03-12 00:23:37,728 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001581 seconds
[ 2024-03-12 00:23:37,729 ] 900 hyperopt.tpe - INFO - TPE using 55/55 trials with best loss -0.999703
[ 2024-03-12 00:24:00,586 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001285 seconds
[ 2024-03-12 00:24:00,587 ] 900 hyperopt.tpe - INFO - TPE using 56/56 trials with best loss -0.999703
[ 2024-03-12 00:24:20,779 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001528 seconds
[ 2024-03-12 00:24:20,780 ] 900 hyperopt.tpe - INFO - TPE using 57/57 trials with best loss -0.999703
[ 2024-03-12 00:24:41,425 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001395 seconds
[ 2024-03-12 00:24:41,426 ] 900 hyperopt.tpe - INFO - TPE using 58/58 trials with best loss -0.999703
[ 2024-03-12 00:24:59,883 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001488 seconds
[ 2024-03-12 00:24:59,884 ] 900 hyperopt.tpe - INFO - TPE using 59/59 trials with best loss -0.999703
[ 2024-03-12 00:25:16,630 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001281 seconds
[ 2024-03-12 00:25:16,631 ] 900 hyperopt.tpe - INFO - TPE using 60/60 trials with best loss -0.999703
[ 2024-03-12 00:25:40,950 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001663 seconds
[ 2024-03-12 00:25:40,950 ] 900 hyperopt.tpe - INFO - TPE using 61/61 trials with best loss -0.999703
[ 2024-03-12 00:26:01,430 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001528 seconds
[ 2024-03-12 00:26:01,430 ] 900 hyperopt.tpe - INFO - TPE using 62/62 trials with best loss -0.999703
[ 2024-03-12 00:26:25,513 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001567 seconds
[ 2024-03-12 00:26:25,513 ] 900 hyperopt.tpe - INFO - TPE using 63/63 trials with best loss -0.999703
[ 2024-03-12 00:26:41,896 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001534 seconds
[ 2024-03-12 00:26:41,897 ] 900 hyperopt.tpe - INFO - TPE using 64/64 trials with best loss -0.999703
[ 2024-03-12 00:27:02,391 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001915 seconds
[ 2024-03-12 00:27:02,391 ] 900 hyperopt.tpe - INFO - TPE using 65/65 trials with best loss -0.999703
[ 2024-03-12 00:27:26,432 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001827 seconds
[ 2024-03-12 00:27:26,433 ] 900 hyperopt.tpe - INFO - TPE using 66/66 trials with best loss -0.999703
[ 2024-03-12 00:27:50,234 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001824 seconds
[ 2024-03-12 00:27:50,234 ] 900 hyperopt.tpe - INFO - TPE using 67/67 trials with best loss -0.999703
[ 2024-03-12 00:28:14,046 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001555 seconds
[ 2024-03-12 00:28:14,047 ] 900 hyperopt.tpe - INFO - TPE using 68/68 trials with best loss -0.999703
[ 2024-03-12 00:28:37,971 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.002144 seconds
[ 2024-03-12 00:28:37,972 ] 900 hyperopt.tpe - INFO - TPE using 69/69 trials with best loss -0.999716
[ 2024-03-12 00:29:01,841 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001671 seconds
[ 2024-03-12 00:29:01,842 ] 900 hyperopt.tpe - INFO - TPE using 70/70 trials with best loss -0.999748
[ 2024-03-12 00:29:25,752 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001506 seconds
[ 2024-03-12 00:29:25,752 ] 900 hyperopt.tpe - INFO - TPE using 71/71 trials with best loss -0.999748
[ 2024-03-12 00:29:49,301 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001588 seconds
[ 2024-03-12 00:29:49,301 ] 900 hyperopt.tpe - INFO - TPE using 72/72 trials with best loss -0.999748
[ 2024-03-12 00:30:12,729 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001637 seconds
[ 2024-03-12 00:30:12,729 ] 900 hyperopt.tpe - INFO - TPE using 73/73 trials with best loss -0.999751
[ 2024-03-12 00:30:36,047 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001944 seconds
[ 2024-03-12 00:30:36,047 ] 900 hyperopt.tpe - INFO - TPE using 74/74 trials with best loss -0.999751
[ 2024-03-12 00:30:59,514 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001575 seconds
[ 2024-03-12 00:30:59,514 ] 900 hyperopt.tpe - INFO - TPE using 75/75 trials with best loss -0.999751
[ 2024-03-12 00:31:22,679 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001502 seconds
[ 2024-03-12 00:31:22,680 ] 900 hyperopt.tpe - INFO - TPE using 76/76 trials with best loss -0.999751
[ 2024-03-12 00:31:46,773 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001610 seconds
[ 2024-03-12 00:31:46,774 ] 900 hyperopt.tpe - INFO - TPE using 77/77 trials with best loss -0.999751
[ 2024-03-12 00:32:10,128 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001511 seconds
[ 2024-03-12 00:32:10,129 ] 900 hyperopt.tpe - INFO - TPE using 78/78 trials with best loss -0.999751
[ 2024-03-12 00:32:33,900 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001716 seconds
[ 2024-03-12 00:32:33,901 ] 900 hyperopt.tpe - INFO - TPE using 79/79 trials with best loss -0.999751
[ 2024-03-12 00:32:56,635 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001576 seconds
[ 2024-03-12 00:32:56,635 ] 900 hyperopt.tpe - INFO - TPE using 80/80 trials with best loss -0.999751
[ 2024-03-12 00:33:20,840 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001616 seconds
[ 2024-03-12 00:33:20,841 ] 900 hyperopt.tpe - INFO - TPE using 81/81 trials with best loss -0.999751
[ 2024-03-12 00:33:40,521 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001579 seconds
[ 2024-03-12 00:33:40,522 ] 900 hyperopt.tpe - INFO - TPE using 82/82 trials with best loss -0.999751
[ 2024-03-12 00:33:58,035 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001532 seconds
[ 2024-03-12 00:33:58,036 ] 900 hyperopt.tpe - INFO - TPE using 83/83 trials with best loss -0.999751
[ 2024-03-12 00:34:21,149 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001574 seconds
[ 2024-03-12 00:34:21,150 ] 900 hyperopt.tpe - INFO - TPE using 84/84 trials with best loss -0.999751
[ 2024-03-12 00:34:38,842 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001585 seconds
[ 2024-03-12 00:34:38,843 ] 900 hyperopt.tpe - INFO - TPE using 85/85 trials with best loss -0.999751
[ 2024-03-12 00:34:56,137 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001606 seconds
[ 2024-03-12 00:34:56,138 ] 900 hyperopt.tpe - INFO - TPE using 86/86 trials with best loss -0.999751
[ 2024-03-12 00:35:20,480 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001495 seconds
[ 2024-03-12 00:35:20,481 ] 900 hyperopt.tpe - INFO - TPE using 87/87 trials with best loss -0.999751
[ 2024-03-12 00:35:36,917 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001550 seconds
[ 2024-03-12 00:35:36,918 ] 900 hyperopt.tpe - INFO - TPE using 88/88 trials with best loss -0.999751
[ 2024-03-12 00:35:55,532 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001453 seconds
[ 2024-03-12 00:35:55,533 ] 900 hyperopt.tpe - INFO - TPE using 89/89 trials with best loss -0.999751
[ 2024-03-12 00:36:14,659 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001463 seconds
[ 2024-03-12 00:36:14,659 ] 900 hyperopt.tpe - INFO - TPE using 90/90 trials with best loss -0.999751
[ 2024-03-12 00:36:32,395 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.002125 seconds
[ 2024-03-12 00:36:32,396 ] 900 hyperopt.tpe - INFO - TPE using 91/91 trials with best loss -0.999751
[ 2024-03-12 00:36:56,469 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001712 seconds
[ 2024-03-12 00:36:56,471 ] 900 hyperopt.tpe - INFO - TPE using 92/92 trials with best loss -0.999751
[ 2024-03-12 00:37:16,407 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001682 seconds
[ 2024-03-12 00:37:16,408 ] 900 hyperopt.tpe - INFO - TPE using 93/93 trials with best loss -0.999751
[ 2024-03-12 00:37:34,965 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001548 seconds
[ 2024-03-12 00:37:34,966 ] 900 hyperopt.tpe - INFO - TPE using 94/94 trials with best loss -0.999751
[ 2024-03-12 00:37:53,903 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001619 seconds
[ 2024-03-12 00:37:53,904 ] 900 hyperopt.tpe - INFO - TPE using 95/95 trials with best loss -0.999751
[ 2024-03-12 00:38:18,558 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001764 seconds
[ 2024-03-12 00:38:18,558 ] 900 hyperopt.tpe - INFO - TPE using 96/96 trials with best loss -0.999751
[ 2024-03-12 00:38:35,087 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001539 seconds
[ 2024-03-12 00:38:35,088 ] 900 hyperopt.tpe - INFO - TPE using 97/97 trials with best loss -0.999751
[ 2024-03-12 00:38:53,670 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001530 seconds
[ 2024-03-12 00:38:53,670 ] 900 hyperopt.tpe - INFO - TPE using 98/98 trials with best loss -0.999751
[ 2024-03-12 00:39:16,860 ] 864 hyperopt.tpe - INFO - build_posterior_wrapper took 0.001626 seconds
[ 2024-03-12 00:39:16,861 ] 900 hyperopt.tpe - INFO - TPE using 99/99 trials with best loss -0.999751
[ 2024-03-12 00:39:38,452 ] 88 root - ERROR - Error during XGBoost hyperparameter tuning: need to call fit or load_model beforehand
[ 2024-03-12 00:39:38,452 ] 145 root - ERROR - Error in model building process: Error occured in python script name [/Users/siddhant/Project2/Bank_functions/src/models/train_model1.py] line number [84] error message[need to call fit or load_model beforehand]
